戍	tsʰuɵ5	屋子	屋子								
屬	sok8										
薯	si2										
鼠	tsʰi3										
署	si3										
黍	si3										
暑	si3										
贖	sok8										
熟	sok8										
輸	suɵ1										
樞	si1										
蔬	sɔ1										
疏	si1										
舒	su1										
梳	si1										
書	si1										
殊	si6	粵借詞*	A類借詞*								
叔	tsok7a										
抒	si1										
壽	siu6										
受	siu6										
首	tsʰiu3	∼先	∼先								
守	siu3										
手	tsʰiu3										
收	siu1										
匙	siɛ2	鎖∼:鑰匙	鎖∼:鑰匙								
釋	sɐk8	粵借詞*	B類借詞*								
適	sɐk8	粵借詞*	A類借詞*								
試	si5										
飾	sɐk7a										
勢	siɛ5										
視	si2	粵借詞*	A類借詞*								
舐	lai3	舔，粵語借詞，另有俗字𦧺	舔，粵語借詞，另有俗字𦧺								
是	si6										
柿	kʰi6	∼餅	∼餅								
侍	su6										
事	su6										
似	su6										
式	sɐk7a										
市	si3										
世	siɛ5										
示	si6										
士	su6										
駛	sai3										
屎	sai3										
始	tsʰi3										
使	sai3										
矢	tsi3										
史	si3										
識	sɐk8	粵借詞	A類借詞								
實	sit8										
蝕	siɛt8	虧損;磨損	虧損;磨損								
時	si2										
食	sɐk8										
拾	sip8										
石	suɵʔ7a										
十	sɛp8										
鯴	sɛt7a	塘∼	塘∼								
詩	si1										
獅	su1										
師	su1										
屍	si1										
施	si1										
虱	sɛt7a										
失	siɛt7a	∼禮	∼禮								
聖	sɐŋ5										
勝	sɐŋ5										
剩	sin6										
盛	sɐŋ2	粵借詞*	A類借詞*								
㾪	sɛn3	瘦	瘦								
省	saŋ3										
繩	sɐŋ2										
聲	siɛŋ1										
鉎	sɐŋ5	鐵銹	鐵銹								
甥	sɐŋ1										
笙	sɐŋ1										
牲	saŋ1										
生	tsʰɐŋ1	∼鮮:新鮮	∼鮮:新鮮								
生	saŋ1										
升	tsin1	米∼	米∼								
升	sɐŋ1										
滲	sɐm5										
慎	sun6										
腎	sun6										
嬸	sim3										
瀋	sɛm3	豬∼:豬潲	豬∼:豬潲								
審	siɛm3										
諗	nɐm3	想	想								
沈	sɐm3	粵借詞*	B類借詞*								
神	sin2										
什	tsap8										
紳	sin1	∼士	∼士								
深	tsʰim1										
呻	tsʰɛn1										
身	sin1										
伸	tsʰun1										
申	sɛ1	∼明亭:申明亭村	∼明亭:申明亭村								
攝	siɛp7a	天∼:閃電;∼石:磁鐵	天∼:閃電;∼石:磁鐵								
設	tsʰiɛt7a										
涉	siɛp8										
射	siɛ6										
社	siɛ3										
捨	siɛ3										
舍	siɛ5										
蛇	suɵ2										
舌	siɛt8										
賒	siɛ1										
奢	tsʰiɛ1										
潲	siɛu3	精液	精液								
少	tsiɛu3										
芍	tsʰiɵk7b	粵借詞*	A類借詞*								
燒	siɛu1										
筲	sa1	∼箕	∼箕								
筲	sa1	裝飯用的小草袋子	裝飯用的小草袋子								
稍	sau3										
梢	sau1										
捎	sau1										
裳	siɵŋ6										
尚	siɵŋ6										
上	siɵŋ6										
賞	siɵŋ3										
傷	siɵŋ1										
商	siɵŋ1										
鱔	siɛn6										
善	siɛn6	腍∼:和善	腍∼:和善								
扇	siɛn5										
汕	san5	∼頭	∼頭								
閃	siɛm3										
陝	siɛm3										
𧨾	tʰɐm5	粵借詞，哄	粵借詞，哄								
珊	san1										
衫	sam1	衣服	衣服								
刪	san1										
杉	tsʰam5										
山	san1										
簁	tʰai1	米∼	米∼								
篩	sɛ1	篩子	篩子								
篩	tʰai1	米∼	米∼								
霎	sap7a										
廈	ha2	粵借詞*	A類借詞*								
傻	sɔ2										
紗	sa1										
殺	sat7a										
砂	suɵ1										
刹	sat7b	粵借詞*	A類借詞*								
沙	suɵ1										
僧	tsɐŋ1										
森	sɐm1										
澀	kiɛp7a	味道澀	味道澀								
澀	sɛp7a	粗糙	粗糙								
色	sɐk7a										
嫂	sɔ3										
掃	sau5										
鱢	sɔ1	盲∼:鼴鼠	盲∼:鼴鼠								
騷	sɐu1	粵借詞*	B類借詞*								
臊	sɔ1	同臊	同臊								
嗓	sɔŋ3										
喪	sɔŋ1										
桑	sɔŋ1										
散	san5										
傘	san5										
三	sam1										
賽	sɔi5										
塞	sɛt7a	∼溝渠	∼溝渠								
塞	sɐk7a	∼車	∼車								
腮	sɔi1										
卅	sa1										
灑	sɛ3										
撒	sat7a										
箬	nuɵʔ7a	樹葉	樹葉								
弱	iɔk8										
若	nɐŋ2	同na2	同na2								
若	na2	∼hai31:怎麼	∼hai31:怎麼								
閏	lun6										
瑞	suɵi6										
軟	niɛn3										
阮	uɐn3	老∼:姓阮的	老∼:姓阮的								
褥	iok8										
入	ŋip8										
辱	iok8										
乳	nɐi3										
汝	ni3	你	你								
如	ŋi2										
肉	nok8										
柔	iu2										
融	ioŋ2										
熔	ioŋ2										
榮	ɐŋ6	粵借詞	A類借詞								
榕	ioŋ2										
溶	ioŋ2										
蓉	ioŋ2										
絨	ioŋ2										
容	ioŋ2										
茸	ioŋ2										
日	ŋit8										
仍	ɐŋ6	粵借詞	A類借詞								
認	ŋin6										
韌	nun6	有韌性的	有韌性的								
任	ŋim6										
稔	nim6	三∼:楊桃	三∼:楊桃								
稔	nɛm2	冬∼:番石榴	冬∼:番石榴								
忍	nun3										
仁	nun2	目珠∼:眼珠	目珠∼:眼珠								
人	ŋin2										
熱	ŋiɛt8										
惹	ia3										
繞	ŋiɛu3										
擾	ŋiu3	粵借詞*	B類借詞*								
讓	iɔŋ6										
壤	iɔŋ3										
染	niɛm3										
然	iɐn2	自∼:舒服	自∼:舒服								
群	kʰun2										
裙	kun2										
確	kʰɔk7a										
搉	kʰɔk8	敲	敲								
雀	tsiɵk7b	粵借詞*	A類借詞*								
卻	kʰiɵk7b	粵借詞*	A類借詞*								
缺	kʰiɛt7a										
勸	hiɛn5										
券	hɛn5										
犬	kʰin3										
權	kʰiɛn2										
拳	kʰiɛn2										
泉	siɛn2	∼水	∼水								
全	tsiɛn2	∼祿:全祿村	∼祿:全祿村								
全	tsʰiɛn2										
圈	hiɛn1										
覷	tsʰi5	看	看								
去	kʰuɵ5										
娶	tsʰi3										
取	tsʰi3										
渠	ki2										
驅	kʰi1										
軀	kʰi1										
趨	tsʰi1										
區	ɐu1	姓氏，粵借詞	姓氏，B類借詞								
區	kʰi1										
屈	kʰut7a	彎(動詞)	彎(動詞)								
曲	kʰok7a										
球	kʰɐu2	粵借詞	B類借詞								
虯	kɛ3	蛤∼:青蛙	蛤∼:青蛙								
求	kiu2										
鞦	tsʰiu1										
蚯	iɐu1	粵借詞*	B類借詞*								
秋	tsʰiu1										
邱	iɐu1	粵借詞*	B類借詞*								
丘	hiɛu1										
窮	koŋ2										
親	tsʰin1										
慶	hɐŋ5										
凊	tsʰin5	∼飯:剩飯	∼飯:剩飯								
請	tsʰiɛŋ3										
頃	kʰɐŋ3										
擎	kʰɐŋ3										
晴	tsʰɐŋ6	粵借詞*	A類借詞*								
情	tsʰɐŋ2										
蜻	tsʰɐŋ1										
輕	kʰin1										
傾	kʰɐŋ1										
清	tsʰin1	∼飯:剩飯	∼飯:剩飯								
清	tsʰɐŋ1										
氫	hɐŋ1										
卿	hɐŋ1	粵借詞*	B類借詞*								
青	tsʰaŋ1										
寢	tsʰɐm3	粵借詞*	B類借詞*								
蠄	kʰɐm2	∼蜍	∼蜍								
檎	kʰɐm2	菜∼:菜心	菜∼:菜心								
擒	kʰɐm2										
勤	kin2										
禽	kʰɐm2										
琴	kʰɐm2										
侵	tsʰɐm1	粵借詞	B類借詞								
篋	kiɛp8	一種箱子	一種箱子								
妾	sip7b	∼侍	∼侍								
妾	tsʰiɛp7a										
切	sɛt8										
且	tsʰiɛ3										
茄	kuɵ2										
竅	kʰiɛu5										
殼	kʰɛk7a										
巧	kʰau3										
樵	tsʰa2	木柴	木柴								
橋	kiɛu2										
敲	kʰau1										
悄	tsʰiu3	粵借詞*	B類借詞*								
搶	tsʰiɵŋ3										
牆	tsʰiɵŋ2										
強	kʰiɵŋ2										
槍	tsʰiɵŋ1										
腔	hɔŋ1	粵借詞*	B類借詞*								
嵌	kʰam3										
芡	hiɛn5	拍∼:勾芡	拍∼:勾芡								
欠	kʰɐm5										
譴	hin3	粵借詞*	B類借詞*								
遣	kʰiɛn3										
淺	tsʰiɛn3										
錢	tsiɛn2										
鉗	kʰɐm2										
乾	kan1										
乾	kʰiɛn2	∼隆	∼隆								
前	sɛn2										
韆	tsʰiɛm1										
籤	tsʰiɛm1										
簽	tsʰiɛm1										
謙	hiɛm1										
遷	tsʰiɛn1										
慳	han1	節省	節省								
鉛	iɐn2										
牽	kʰɛn1										
千	tsʰɛn1										
器	kʰi5										
氣	kʰui5										
砌	tsʰɛ5										
契	kʰiɛ5										
啟	kʰɐi3	粵借詞*	B類借詞*								
起	kʰi3										
杞	ki3										
企	kʰi3										
乞	kʰit7a										
鰭	kʰi2										
臍	sai2	肚~	肚~								
騎	kʰiɛ2										
旗	ki2										
齊	tsɛ2										
蜞	kʰi2	牛∼:螞蟥	牛∼:螞蟥								
棋	ki2										
琪	kʰi2										
歧	kʰi6	粵借詞*	A類借詞*								
奇	kʰi2										
其	kʰi6	粵借詞*	A類借詞*								
岐	ki2	石∼:石岐區	石∼:石岐區								
岐	kʰi2	∼坑:岐亨村	∼坑:岐亨村								
芪	kʰi6	粵借詞*	A類借詞*								
漆	tsʰɛt7a										
棲	tsʰɐi1	粵借詞*	B類借詞*								
欺	kʰi1										
期	kʰi2										
淒	tsʰɐi1	粵借詞*	B類借詞*								
戚	tsʰɐk7a										
柒	tsʰit7a										
妻	tsʰɛ1										
七	tsʰit7a										
曝	pʰuɵʔ7a	曬	曬								
舖	pʰuɵ5	∼頭:店舖	∼頭:店舖								
譜	pʰu3										
樸	pʰɔk7b	粵借詞*	A類借詞*								
普	pʰu3										
浦	pʰu3										
圃	puɵ5										
埔	pʰu1	旱∼:旱地	旱∼:旱地								
朴	pʰɔk7b	粵借詞*	A類借詞*								
蒲	pʰu3	∼公英	∼公英								
蒲	pʰu6	∼石，婆石村的俗稱	∼石，婆石村的俗稱								
菩	pʰu2	~薩	~薩								
鋪	pʰu1	∼開	∼開								
撲	pok7b										
剖	pɐu3										
頗	pʰɔ1										
魄	pʰak7a										
粕	pʰɔʔ7a	渣;茶∼:茶葉	渣;茶∼:茶葉								
破	pʰuɵ5	劈	劈								
迫	pɐk7a										
叵	pɔ1	金∼羅:寶貝兒,粵語借詞	金∼羅:寶貝兒,粵語借詞								
婆	pɔ2										
潑	pʰuɵt7a										
泊	pʰaʔ7a	停泊	停泊								
坡	pɔ1										
蘋	pʰɐŋ2										
憑	pʰɐŋ2										
評	pʰɐŋ2										
萍	pʰɐŋ6	粵借詞*	A類借詞*								
屏	pʰɐŋ6	粵借詞*	A類借詞*								
坪	paŋ2	沙∼下:沙平村的旧名	沙∼下:沙平村的旧名								
平	paŋ2										
𩩍	pʰɛŋ1	挨∼:椅子的靠背	挨∼:椅子的靠背								
聘	pʰɐŋ6										
品	pʰɐn3	粵借詞	B類借詞								
拼	pʰɐŋ2	粵借詞*	A類借詞*								
撇	pʰiɛt7a										
漂	pʰiɛu5										
票	piɛu1										
薸	pʰiɛu2	水藻	水藻								
飄	pʰiɛu1										
騙	pʰiɛn5										
片	pʰiɛn5										
篇	pʰiɛn1										
偏	pʰiɛn1										
闢	pʰɐk7a										
譬	pʰi1										
僻	pʰɐk8	粵借詞	A類借詞								
辟	pʰɐk7a										
屁	pʰui5										
匹	pʰɐt7a										
脾	pʰuɵi2										
琵	pʰi2										
啤	pɛ1										
疲	pʰi6	粵借詞*	A類借詞*								
皮	pʰuɵi2										
劈	pʰiɛʔ7a										
𠜱	pʰɛ1	削	削								
砒	pʰi1										
披	pʰiɛ1										
坯	pʰuɵi1										
批	pʰiɛ1										
丕	pʰi1										
碰	pʰoŋ5										
捧	pʰoŋ3										
蟛	pʰaŋ2	∼蜞	∼蜞								
篷	pʰoŋ2										
蓬	pʰoŋ2										
棚	paŋ2										
彭	pʰaŋ2										
朋	paŋ2	老派	老派								
朋	pʰaŋ2										
烹	pʰɐŋ1	粵借詞*	B類借詞*								
盆	puɵn2										
噴	pʰuɵn5										
配	pʰuɵi5										
佩	pʰuɵi5										
賠	puɵi2										
陪	pʰuɵi2										
胚	pʰuɵi1										
炮	pʰau5										
□	au10	∼嫗婆:故事中吃人的巫婆	∼嫗婆:故事中吃人的巫婆								
泡	pʰɔ3	水上浮的泡沫	水上浮的泡沫								
泡	pʰau1	燈∼	燈∼								
跑	pʰau3										
匏	pu2	∼瓜：葫芦	∼瓜：葫芦								
袍	pʰɔ2										
刨	pau2										
拋	pʰau1										
龐	pɔŋ2	∼頭:龐頭村	∼頭:龐頭村								
旁	pɔŋ2	∼頭:龐頭村的舊稱	∼頭:龐頭村的舊稱								
旁	pʰɔŋ2										
盼	pʰan2	粵借詞*	A類借詞*								
判	pʰuɵn5										
盤	puɵn2										
爿	pɛn2	邊,表方向	邊,表方向								
攀	pʰan1										
潘	pʰun1	潲水	潲水								
派	pʰai5										
牌	pɛ2										
排	pɛ2										
拍	pʰaʔ7a	打;拍	打;拍								
怕	pʰa2	粵借詞	A類借詞								
琶	pʰa2										
爬	pa2										
趴	pʰa1										
藕	ŋɐu3										
嘔	ɐu3										
偶	ŋɐu3										
鷗	ɐu1										
毆	ɐu3										
歐	ɐu1	粵借詞*	B類借詞*								
漚	au5										
女	ni3										
糯	nɔ6										
蹃	nɐk7a	踩	踩								
瘧	ŋiɛt8	做寒∼:患瘧疾	做寒∼:患瘧疾								
暖	nɔn3										
怒	nu6										
努	nu3										
奴	nu2										
弄	lɛŋ6										
膿	nɛŋ2	含∼:化膿	含∼:化膿								
濃	noŋ2										
儂	nɐŋ2	新姨∼:新娘子	新姨∼:新娘子								
儂	nɛŋ2	人	人								
農	noŋ6	粵借詞*	A類借詞*								
鈕	niu3										
紐	niu3										
扭	niu3										
牛	ŋ2										
擰	nɐŋ3										
檸	nɐŋ6	粵借詞*	A類借詞*								
凝	kʰɐŋ2	凝结義	凝结義								
凝	ŋɐŋ2										
寧	nɐŋ6	粵借詞*	A類借詞*								
捏	nip7a										
尿	niɛu6										
嫋	nɛu1	細	細								
鳥	tsɛu3										
娘	niɵŋ2										
念	nɛm6										
廿	niɛp7a										
碾	niɛn3										
鯰	nɛm2										
黏	niɛm2										
年	niɛn2										
匿	nɐk8	粵借詞*	A類借詞*								
逆	ŋɔʔ7b	~水	~水								
逆	ŋiɛʔ7a										
擬	ŋi3										
你	ni3										
泥	ni2	塗∼簷:門簷	塗∼簷:門簷								
能	nɐŋ2										
嫩	nɔn6										
內	nɔi2	粵借詞*	A類借詞*								
呢	nɐi1	∼仔:一點兒、一些	∼仔:一點兒、一些								
鬧	nau6										
腦	nɔ3										
惱	nɔ3	可∼:可惡	可∼:可惡								
撓	ŋau1										
囊	nɔŋ1	狗∼:桂木果	狗∼:桂木果								
囊	nɔŋ2										
蝻	nam2	∼蛇:蟒蛇	∼蛇:蟒蛇								
腩	nam3										
㫱	nan5	蠓∼:蚊子咬的包	蠓∼:蚊子咬的包								
赧	nan5	蠓∼:蚊子咬的包	蠓∼:蚊子咬的包								
難	nan2										
𨂾	lam5	粵借詞,跨	粵借詞,跨								
喃	nam2	∼嘸老師:火居道士	∼嘸老師:火居道士								
南	nam2										
男	nam2										
耐	nɔi6										
柰	nai6	∼囝:李子	∼囝:李子								
奶	nɛ3	無∼囝:孤兒	無∼囝:孤兒								
乃	nai3										
孻	lai1	最小的、最末尾的	最小的、最末尾的								
𤸻	na1	粵借詞，疤	粵借詞，疤								
納	nap8										
衲	nap8	棉∼:棉襖	棉∼:棉襖								
肭	nɔi2	男陰	男陰								
穆	mok7b	粵借詞*	A類借詞*								
暮	mu2										
慕	mu2	粵借詞*	A類借詞*								
睦	mok7b	粵借詞*	A類借詞*								
幕	mɔk8										
墓	mu5										
募	mu2	粵借詞*	A類借詞*								
𤶸	na1	粵借詞，疤	粵借詞，疤								
牧	mok7b	粵借詞*	A類借詞*								
沐	mok7b	粵借詞*	A類借詞*								
目	mi2	∼珠:眼睛	∼珠:眼睛								
目	mok8										
木	mok8										
畝	mɐu3	同mau3	同mau3								
畝	mau3										
姆	mu3										
拇	mu3										
牡	mau3										
母	mɔ3	豬∼:母豬(生物);塗沙∼:粗沙(非生物)	豬∼:母豬(生物);塗沙∼:粗沙(非生物)								
母	mu3	用於人	用於人								
嘸	mɔ2	喃∼老師:火居道士	喃∼老師:火居道士								
某	mɐu3	粵借詞*	B類借詞*								
謀	mɐu2										
默	mɐk8										
墨	mɐk8										
漠	mɔk7b	粵借詞*	A類借詞*								
莫	mɔʔ7a										
末	muɵt8										
抹	muɵt7a										
魔	mɔ1										
磨	muɵ2										
摩	muɵ1										
膜	mɔk7b	粵借詞	A類借詞								
模	mu2										
摸	muɵ1										
命	miɛŋ6										
覭	mi5	躲	躲								
銘	mɐŋ6	粵借詞*	A類借詞*								
鳴	mɐŋ6	粵借詞*	A類借詞*								
暝	maŋ2	夜晚	夜晚								
明	mɐŋ2										
名	miɛŋ2										
憫	mɐn3	粵借詞*	B類借詞*								
敏	mɐn3	粵借詞*	B類借詞*								
皿	mɐŋ3										
民	min2										
篾	miɛt8										
蔑	miɛt8										
滅	miɛt8										
咩	mɛ2	語氣詞	語氣詞								
繆	miɛu6	老∼:姓繆的	老∼:姓繆的								
廟	miɛu6										
妙	miɛu6										
渺	miu3	粵借詞*	B類借詞*								
秒	miɛu3										
瞄	miɛu2										
描	miɛu2										
苗	miɛu2										
麵	miɛn6										
面	min5										
緬	min3	粵借詞*	B類借詞*								
冕	min3	粵借詞*	B類借詞*								
勉	miɛn3										
免	miɛn3										
綿	miɛn2										
棉	miɛn2										
眠	miɛn2	發∼夢:做夢	發∼夢:做夢								
眠	min2	∼床:床	∼床:床								
蜜	mɛt8										
密	mɛt8										
秘	pi6	粵借詞*	A類借詞*								
米	mi3										
謎	mɐi2										
迷	mɐi2										
眯	mi1										
咪	mi1										
夢	moŋ5										
蠓	moŋ2	∼蟲:孑孓	∼蟲:孑孓								
懵	moŋ3										
蜢	maŋ3	草∼	草∼								
猛	maŋ3										
檬	moŋ1										
蒙	mɔŋ6	粵借詞*	A類借詞*								
掹	mɛŋ5	拔	拔								
燜	mɐn1										
悶	mun6										
門	muɵn2										
寐	mi1	睡覺	睡覺								
妹	mui1	女孩/女兒	女孩/女兒								
妹	muɵi5										
美	mi3										
每	muɵi3										
黴	muɵi2										
煤	muɵi2										
媒	muɵi2										
梅	muɵi2										
眉	mi2										
枚	muɵi2										
沒	muɵt8										
麼	mɔ1										
么	iu1	∼九:一九,粵借詞	∼九:一九,B類借詞								
貌	mau6										
帽	mɔ6										
錨	mau2										
茅	mau2										
矛	mau2										
毛	mɔ2										
貓	mau1										
莽	mɔŋ3										
茫	mɔŋ6	粵借詞*	A類借詞*								
盲	maŋ2										
忙	mɔŋ2										
芒	mɔŋ1	∼草	∼草								
慢	mɛn6										
漫	man2	粵借詞*	A類借詞*								
滿	muɵn3										
蠻	man2	∼熱:挺熱;很熱	∼熱:挺熱;很熱								
蠻	mɛn2	∼力	∼力								
饅	man2	粵借詞	A類借詞								
瞞	muɵn2										
賣	mɛ6										
麥	maʔ7a										
脈	maʔ7a										
買	mɛ3										
埋	mɛ2	行∼:走近	行∼:走近								
埋	tai2										
埋	mɐi2										
罵	ma5										
螞	ma3										
碼	ma3										
瑪	ma3										
馬	ma3										
麻	muɵ2										
媽	ma3	娘∼:天後	娘∼:天後								
媽	ma1	阿∼	阿∼								
略	liɵk8										
濾	li2	粵借詞*	A類借詞*								
慮	li2	粵借詞*	A類借詞*								
綠	lok8										
律	lut8										
履	li3										
屢	li3										
鋁	li3										
旅	li3	新派	新派								
旅	lu3	老派	老派								
侶	li3										
呂	li3										
驢	lu2										
絡	lɔʔ7a										
落	lɛk8	角∼頭	角∼頭								
落	lɔʔ7a										
洛	lɔk7b	粵借詞*	A類借詞*								
裸	lɔ3										
鑼	lɔ2										
籮	lɔ2										
蘿	lok7b										
騾	luɵ2										
羅	lɔ2										
螺	luɵ2										
論	lun6										
輪	lun2										
亂	lɔn6										
欒	lin1	∼樨	∼樨								
鷺	lu2	粵借詞*	A類借詞*								
露	lu6										
轆	lɛk7a	輪子	輪子								
錄	lok8										
路	lu6										
賂	lu2	粵借詞*	A類借詞*								
碌	lɛk7a										
禄	lok8										
鹿	lɛk8										
陸	lɛk8	老~:姓陸的	老~:姓陸的								
櫓	lu3										
魯	lu3										
虜	lu3										
鹵	lu3										
鱸	lu2										
鸕	lu6	粵借詞*	A類借詞*								
顱	lu2	骷∼sut8:抬夭折小孩棺材的人	骷∼sut8:抬夭折小孩棺材的人								
爐	lu2										
廬	lu6	粵借詞*	A類借詞*								
盧	lu2										
漏	lau6										
摟	lɛu3	披上	披上								
樓	lau2										
蔞	lau1	檳榔∼:蔞葉	檳榔∼:蔞葉								
壟	loŋ3										
攏	loŋ3										
隴	loŋ3										
聾	lɛŋ2										
籠	lɛŋ2										
礱	lɛŋ2										
櫳	lɛŋ3	一種箱子	一種箱子								
窿	loŋ1										
龍	loŋ2										
隆	loŋ2										
六	lɛk8										
柳	liu3										
騮	lau2	馬∼:猴子	馬∼:猴子								
劉	liu2										
榴	liu2										
硫	liu2										
流	lau2										
留	lau2										
溜	liu1	狡∼:泥鰍	狡∼:泥鰍								
溜	lau1	∼尾:末尾	∼尾:末尾								
令	lɐŋ6										
嶺	laŋ3	∼下坑:嶺後亨村	∼下坑:嶺後亨村								
嶺	liɛŋ3										
領	liɛŋ3										
靈	lɐŋ2	同liɛŋ2	同liɛŋ2								
靈	liɛŋ2										
鯪	lɐŋ2										
鈴	laŋ1	∼鐘:自行車鈴鐺	∼鐘:自行車鈴鐺								
零	lɐŋ2										
淩	lɐŋ6	粵借詞*	A類借詞*								
菱	lɐŋ6	粵借詞*	A類借詞*								
陵	lɐŋ6	粵借詞*	A類借詞*								
苓	lɐŋ6	粵借詞*	A類借詞*								
賃	ŋim6										
鱗	lin2										
臨	liɛm2										
鄰	liɛn2	∼舍:鄰居	∼舍:鄰居								
淋	lim2										
林	lam2	樹∼	樹∼								
林	liɛm2	老∼:姓林的	老∼:姓林的								
獵	liɛp8										
裂	liɛt8										
列	liɛt8										
料	lɛu6										
燎	liɛu2										
寮	lɛu2	hɐm³³~：茅寮；liɛu2，~後：南區村名	hɐm³³~：茅寮；liɛu2，~後：南區村名								
撩	liɛu2										
諒	liɵŋ6										
靚	liɛŋ5										
晾	lɔŋ6	替，本字㫰	替，本字㫰								
量	liɵŋ5	數∼	數∼								
量	liɵŋ2	∼衫:量衣服	∼衫:量衣服								
亮	liɵŋ2	粵借詞*	粵借詞*								
兩	liɵŋ3	一∼	一∼								
兩	laŋ5	∼個	∼個								
糧	liɵŋ2										
粱	liɵŋ6	粵借詞*	A類借詞*								
梁	liɵŋ2										
涼	liɵŋ2										
良	liɵŋ2										
鏈	liɛn6										
殮	liɛm6										
練	liɛn6										
煉	liɛn6										
僆	lan5	雞∼:未下過蛋的小母雞	雞∼:未下過蛋的小母雞								
斂	liɛm3										
鐮	liɛm2										
簾	liɛm2										
聯	liɛn2										
憐	lɛn2										
廉	liɛm2										
蓮	liɛn2										
連	liɛn2										
瀝	lɛk7a	大河	大河								
曆	lɐk7b	粵借詞	A類借詞								
歷	lɐk8										
䲞	lap7b	∼魚:黃鰭棘鯛	∼魚:黃鰭棘鯛								
痢	li5										
粒	nɐp7a										
脷	li5	舌頭	舌頭								
栗	lut7b	粵借詞	A類借詞								
荔	lai6										
荔	lai1	∼枝，變調音	∼枝，變調音								
例	liɛ6										
利	li5										
吏	li2	粵借詞*	A類借詞*								
立	liɛp8										
力	lit8										
鯉	li3										
禮	lɛ3										
裏	liɛ3										
裡	liɛ3										
理	li3										
里	li3										
李	li3										
籬	liɛ2										
離	liɛ2										
釐	li2										
黎	lɛ2	老∼:姓黎的	老∼:姓黎的								
璃	li2										
犁	lɛ2										
梨	li2										
狸	li2										
冷	laŋ3										
類	lui6										
累	lui6										
肋	lak7a										
纍	lui3	積∼	積∼								
壘	lui3										
蕾	lui2										
鐳	lui1	錢	錢								
擂	lai2										
雷	lai2										
勒	lɐk7a										
了	lɛu3										
叻	liɛk8	厲害,棒	厲害,棒								
佬	lɔ3	男人	男人								
老	lau6										
勞	lɔ2										
牢	lɔ2										
撈	lau1										
㫰	lɔŋ6	晾	晾								
浪	lɔŋ6										
蓢	lɔŋ3	蘆葦	蘆葦								
朗	lɔŋ3										
螂	lɔŋ2	馬尿∼:螳螂	馬尿∼:螳螂								
榔	lɔŋ6	粵借詞	A類借詞								
廊	lɔŋ2										
狼	lɔŋ2										
郎	lɔŋ2										
郎	lɔŋ2										
啷	nɔŋ3	洗、漱	洗、漱								
爛	lan6										
濫	lam6										
纜	lam3										
欖	lam3										
攬	lam3										
覽	lam3										
懶	tiɛn6										
懶	lan3										
欄	lan1										
瀾	lan2	口水	口水								
瀾	lan2										
籃	lam2										
蘭	lan2										
攔	lan2										
藍	lam2										
嵐	lam2	大∼:嵐田村大嵐	大∼:嵐田村大嵐								
癩	lai5	~疥：黄癣									
瀨	lai6	∼粉	∼粉								
賴	lai6										
來	li2										
啦	la1										
蠟	lap8										
臘	lap8										
辣	lat8										
瘌	lat7b	粵借詞*	A類借詞*								
喇	la6	語氣詞	語氣詞								
拉	la2										
垃	laʔ7b										
闊	kʰuɵt7a										
擴	kʰuɔŋ5										
困	kʰun5										
捆	kʰun3										
昆	kʰuɐn1	粵借詞*	B類借詞*								
坤	kʰun1										
魁	fui1	粵借詞*	B類借詞*								
葵	kʰui2										
窺	kʰɐi1	粵借詞*	B類借詞*								
盔	kʰui1										
礦	kʰɔŋ5										
眶	hɔŋ1	粵借詞*	B類借詞*								
框	kʰuaŋ1										
狂	kʰuɵŋ2										
筐	hɔŋ1										
匡	hɔŋ1	粵借詞*	B類借詞*								
𦧺	lai3	舔，一說舐字音變	舔，一說舐字音變								
款	kʰuɵn3										
寬	kʰuɵn1										
筷	kʰuai5										
筷	kʰuai63	∼子，變調音	∼子，變調音								
塊	kʰuɵi5	一∼	一∼								
快	kʰɛ5										
跨	kʰua1										
垮	kʰua3										
誇	kʰua1										
褲	kʰu5										
酷	kʰok8										
庫	kʰu2	粵借詞	A類借詞								
苦	kʰu3										
骷	ku1	∼顱sut8:抬夭折小孩棺材的人	∼顱sut8:抬夭折小孩棺材的人								
窟	kʰɔt7a	屎~:屁股	屎~:屁股								
跍	kʰɐu2	蹲	蹲								
哭	kʰau5	替	替								
枯	ku1										
扣	kʰɐu5										
口	kʰau3										
恐	kʰoŋ3										
孔	kʰoŋ3										
空	kʰɛŋ1										
坑	kʰaŋ1										
懇	hɐn3	粵借詞*	B類借詞*								
肯	kʰɐŋ3										
課	ɸuɵ5										
客	kʰaʔ7a										
刻	kʰɐk7a										
克	kʰɐk8	粵借詞	A類借詞								
渴	kʰat7a										
可	kʰɔ3										
顆	luɵ3										
樖	pʰɔ1	粵借詞，棵	粵借詞，棵								
蝌	fɔ1	粵借詞*	B類借詞*								
瞌	kʰɛp8	打瞌睡	打瞌睡								
科	ɸuɵ1										
柯	ɔ1	粵借詞*	B類借詞*								
靠	kʰau5										
薧	kʰɔ5	乾製品	乾製品								
考	kʰau3										
炕	kʰɔŋ5	∼床:羅漢床	∼床:羅漢床								
囥	kʰɔŋ5	藏	藏								
扛	kɔŋ1										
糠	kʰɔŋ1										
慷	kʰɔŋ3										
康	hɔŋ1										
坎	kʰam5										
冚	kʰam3	蓋上	蓋上								
龕	am1	神∼	神∼								
堪	kʰɐm1										
勘	kʰam1										
楷	kʰai3										
凱	ɔi3										
開	kʰui1										
揩	kʰai3	拿	拿								
卡	kʰa1										
